"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error	% of Total Deaths
	"Texas"	"48"	"Limestone County, TX"	"48293"	"1993"	"1993"	"Chronic airway obstruction, not elsewhere classified"	"496"	11	21225	51.8 (Unreliable)	25.9	92.7	15.6	37.7 (Unreliable)	18.8	67.4	11.5	0.0%
	"Texas"	"48"	"Limestone County, TX"	"48293"	"1994"	"1994"	"Chronic airway obstruction, not elsewhere classified"	"496"	15	21301	70.4 (Unreliable)	39.4	116.1	18.2	50.4 (Unreliable)	28.2	83.1	13.1	0.0%
	"Texas"	"48"	"Limestone County, TX"	"48293"	"1995"	"1995"	"Pneumonia, organism unspecified"	"486"	12	21392	56.1 (Unreliable)	29.0	98.0	16.2	41.8 (Unreliable)	21.6	73.0	12.3	0.0%
	"Texas"	"48"	"Limestone County, TX"	"48293"	"1995"	"1995"	"Chronic airway obstruction, not elsewhere classified"	"496"	11	21392	51.4 (Unreliable)	25.7	92.0	15.5	37.3 (Unreliable)	18.6	66.8	11.3	0.0%
	"Texas"	"48"	"Limestone County, TX"	"48293"	"1996"	"1996"	"Chronic airway obstruction, not elsewhere classified"	"496"	12	21407	56.1 (Unreliable)	29.0	97.9	16.2	41.2 (Unreliable)	21.3	72.0	12.0	0.0%
	"Texas"	"48"	"Limestone County, TX"	"48293"	"1997"	"1997"	"Chronic airway obstruction, not elsewhere classified"	"496"	10	21634	46.2 (Unreliable)	22.2	85.0	14.6	37.1 (Unreliable)	17.8	68.2	11.8	0.0%
	"Texas"	"48"	"Lipscomb County, TX"	"48295"	"1979"	"1979"	"Pneumonia, organism unspecified"	"486"	1	3353	29.8 (Unreliable)	0.8	166.2	29.8	22.0 (Unreliable)	0.6	122.6	22.0	0.0%
	"Texas"	"48"	"Lipscomb County, TX"	"48295"	"1981"	"1981"	"Pneumonia, organism unspecified"	"486"	1	4030	24.8 (Unreliable)	0.6	138.3	24.8	50.0 (Unreliable)	1.3	278.7	50.0	0.0%
	"Texas"	"48"	"Lipscomb County, TX"	"48295"	"1981"	"1981"	"Emphysema"	"492"	1	4030	24.8 (Unreliable)	0.6	138.3	24.8	20.1 (Unreliable)	0.5	112.2	20.1	0.0%
	"Texas"	"48"	"Lipscomb County, TX"	"48295"	"1981"	"1981"	"Chronic airway obstruction, not elsewhere classified"	"496"	1	4030	24.8 (Unreliable)	0.6	138.3	24.8	25.1 (Unreliable)	0.6	139.6	25.1	0.0%
	"Texas"	"48"	"Lipscomb County, TX"	"48295"	"1982"	"1982"	"With other respiratory manifestations"	"487.1"	1	4479	22.3 (Unreliable)	0.6	124.4	22.3	22.6 (Unreliable)	0.6	126.2	22.6	0.0%
	"Texas"	"48"	"Lipscomb County, TX"	"48295"	"1983"	"1983"	"Pneumococcal pneumonia [streptococcus pneumoniae pneumonia]"	"481"	1	4402	22.7 (Unreliable)	0.6	126.6	22.7	18.7 (Unreliable)	0.5	104.3	18.7	0.0%
	"Texas"	"48"	"Lipscomb County, TX"	"48295"	"1983"	"1983"	"Pneumonia, organism unspecified"	"486"	1	4402	22.7 (Unreliable)	0.6	126.6	22.7	43.1 (Unreliable)	1.1	240.0	43.1	0.0%
	"Texas"	"48"	"Lipscomb County, TX"	"48295"	"1983"	"1983"	"Postinflammatory pulmonary fibrosis"	"515"	1	4402	22.7 (Unreliable)	0.6	126.6	22.7	22.2 (Unreliable)	0.6	123.7	22.2	0.0%
	"Texas"	"48"	"Lipscomb County, TX"	"48295"	"1984"	"1984"	"Pneumonia, organism unspecified"	"486"	1	4373	22.9 (Unreliable)	0.6	127.4	22.9	17.1 (Unreliable)	0.4	95.1	17.1	0.0%
	"Texas"	"48"	"Lipscomb County, TX"	"48295"	"1985"	"1985"	"With pneumonia"	"487.0"	1	4145	24.1 (Unreliable)	0.6	134.4	24.1	21.3 (Unreliable)	0.5	118.4	21.3	0.0%
	"Texas"	"48"	"Lipscomb County, TX"	"48295"	"1985"	"1985"	"Chronic airway obstruction, not elsewhere classified"	"496"	1	4145	24.1 (Unreliable)	0.6	134.4	24.1	19.7 (Unreliable)	0.5	109.5	19.7	0.0%
	"Texas"	"48"	"Live Oak County, TX"	"48297"	"1979"	"1979"	"Bacterial pneumonia unspecified"	"482.9"	1	8652	11.6 (Unreliable)	0.3	64.4	11.6	20.7 (Unreliable)	0.5	115.2	20.7	0.0%
	"Texas"	"48"	"Live Oak County, TX"	"48297"	"1979"	"1979"	"Emphysema"	"492"	3	8652	34.7 (Unreliable)	7.2	101.3	20.0	33.5 (Unreliable)	6.9	98.0	19.8	0.0%
	"Texas"	"48"	"Live Oak County, TX"	"48297"	"1980"	"1980"	"Emphysema"	"492"	2	9623	20.8 (Unreliable)	2.5	75.1	14.7	16.0 (Unreliable)	1.9	58.0	11.4	0.0%
	"Texas"	"48"	"Live Oak County, TX"	"48297"	"1981"	"1981"	"Pneumonia, organism unspecified"	"486"	1	9867	10.1 (Unreliable)	0.3	56.5	10.1	13.3 (Unreliable)	0.3	74.0	13.3	0.0%
	"Texas"	"48"	"Live Oak County, TX"	"48297"	"1981"	"1981"	"Emphysema"	"492"	3	9867	30.4 (Unreliable)	6.3	88.9	17.6	23.6 (Unreliable)	4.9	69.0	13.6	0.0%
	"Texas"	"48"	"Live Oak County, TX"	"48297"	"1981"	"1981"	"Chronic airway obstruction, not elsewhere classified"	"496"	1	9867	10.1 (Unreliable)	0.3	56.5	10.1	19.9 (Unreliable)	0.5	110.8	19.9	0.0%
	"Texas"	"48"	"Live Oak County, TX"	"48297"	"1981"	"1981"	"Other diseases of lung"	"518.8"	1	9867	10.1 (Unreliable)	0.3	56.5	10.1	12.1 (Unreliable)	0.3	67.2	12.1	0.0%
	"Texas"	"48"	"Live Oak County, TX"	"48297"	"1982"	"1982"	"Pneumonia, organism unspecified"	"486"	1	9886	10.1 (Unreliable)	0.3	56.4	10.1	18.2 (Unreliable)	0.5	101.7	18.2	0.0%
	"Texas"	"48"	"Live Oak County, TX"	"48297"	"1982"	"1982"	"Chronic airway obstruction, not elsewhere classified"	"496"	2	9886	20.2 (Unreliable)	2.4	73.1	14.3	25.8 (Unreliable)	3.1	93.2	19.8	0.0%
	"Texas"	"48"	"Live Oak County, TX"	"48297"	"1982"	"1982"	"Pulmonary insufficiency following trauma and surgery"	"518.5"	1	9886	10.1 (Unreliable)	0.3	56.4	10.1	13.2 (Unreliable)	0.3	73.7	13.2	0.0%
	"Texas"	"48"	"Live Oak County, TX"	"48297"	"1983"	"1983"	"Pneumonia, organism unspecified"	"486"	1	9785	10.2 (Unreliable)	0.3	56.9	10.2	7.9 (Unreliable)	0.2	43.9	7.9	0.0%
	"Texas"	"48"	"Live Oak County, TX"	"48297"	"1983"	"1983"	"Chronic airway obstruction, not elsewhere classified"	"496"	2	9785	20.4 (Unreliable)	2.5	73.8	14.5	22.6 (Unreliable)	2.7	81.8	16.0	0.0%
	"Texas"	"48"	"Live Oak County, TX"	"48297"	"1984"	"1984"	"Chronic airway obstruction, not elsewhere classified"	"496"	1	9720	10.3 (Unreliable)	0.3	57.3	10.3	7.8 (Unreliable)	0.2	43.4	7.8	0.0%
	"Texas"	"48"	"Live Oak County, TX"	"48297"	"1984"	"1984"	"Mediastinitis"	"519.2"	1	9720	10.3 (Unreliable)	0.3	57.3	10.3	10.0 (Unreliable)	0.3	55.5	10.0	0.0%
	"Texas"	"48"	"Live Oak County, TX"	"48297"	"1985"	"1985"	"Postinflammatory pulmonary fibrosis"	"515"	1	9578	10.4 (Unreliable)	0.3	58.2	10.4	10.6 (Unreliable)	0.3	58.8	10.6	0.0%
	"Texas"	"48"	"Live Oak County, TX"	"48297"	"1986"	"1986"	"Pneumonia, organism unspecified"	"486"	1	9636	10.4 (Unreliable)	0.3	57.8	10.4	7.7 (Unreliable)	0.2	43.1	7.7	0.0%
	"Texas"	"48"	"Live Oak County, TX"	"48297"	"1986"	"1986"	"Chronic airway obstruction, not elsewhere classified"	"496"	3	9636	31.1 (Unreliable)	6.4	91.0	18.0	27.9 (Unreliable)	5.8	81.6	16.2	0.0%
	"Texas"	"48"	"Live Oak County, TX"	"48297"	"1986"	"1986"	"Pulmonary insufficiency following trauma and surgery"	"518.5"	1	9636	10.4 (Unreliable)	0.3	57.8	10.4	13.5 (Unreliable)	0.3	75.4	13.5	0.0%
	"Texas"	"48"	"Live Oak County, TX"	"48297"	"1987"	"1987"	"Emphysema"	"492"	1	9455	10.6 (Unreliable)	0.3	58.9	10.6	7.7 (Unreliable)	0.2	42.8	7.7	0.0%
	"Texas"	"48"	"Live Oak County, TX"	"48297"	"1987"	"1987"	"Chronic airway obstruction, not elsewhere classified"	"496"	1	9455	10.6 (Unreliable)	0.3	58.9	10.6	9.8 (Unreliable)	0.2	54.4	9.8	0.0%
	"Texas"	"48"	"Live Oak County, TX"	"48297"	"1987"	"1987"	"Due to inhalation of food or vomitus"	"507.0"	1	9455	10.6 (Unreliable)	0.3	58.9	10.6	7.7 (Unreliable)	0.2	42.8	7.7	0.0%
	"Texas"	"48"	"Live Oak County, TX"	"48297"	"1988"	"1988"	"Bronchopneumonia, organism unspecified"	"485"	1	9581	10.4 (Unreliable)	0.3	58.2	10.4	12.9 (Unreliable)	0.3	72.0	12.9	0.0%
	"Texas"	"48"	"Live Oak County, TX"	"48297"	"1988"	"1988"	"Emphysema"	"492"	2	9581	20.9 (Unreliable)	2.5	75.4	14.8	14.9 (Unreliable)	1.8	53.7	10.5	0.0%
	"Texas"	"48"	"Live Oak County, TX"	"48297"	"1988"	"1988"	"Chronic airway obstruction, not elsewhere classified"	"496"	1	9581	10.4 (Unreliable)	0.3	58.2	10.4	9.2 (Unreliable)	0.2	51.1	9.2	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1979"	"1979"	"Pneumonia, organism unspecified"	"486"	6	10157	59.1 (Unreliable)	21.7	128.6	24.1	45.7 (Unreliable)	16.8	99.4	18.9	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1979"	"1979"	"Obstructive chronic bronchitis"	"491.2"	1	10157	9.8 (Unreliable)	0.2	54.9	9.8	3.1 (Unreliable)	0.1	17.2	3.1	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1979"	"1979"	"Emphysema"	"492"	2	10157	19.7 (Unreliable)	2.4	71.1	13.9	7.5 (Unreliable)	0.9	27.1	5.4	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1979"	"1979"	"Chronic airway obstruction, not elsewhere classified"	"496"	2	10157	19.7 (Unreliable)	2.4	71.1	13.9	11.6 (Unreliable)	1.4	41.8	8.2	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1980"	"1980"	"Pneumonia, organism unspecified"	"486"	1	10143	9.9 (Unreliable)	0.2	54.9	9.9	8.1 (Unreliable)	0.2	45.2	8.1	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1980"	"1980"	"With pneumonia"	"487.0"	1	10143	9.9 (Unreliable)	0.2	54.9	9.9	8.1 (Unreliable)	0.2	45.2	8.1	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1980"	"1980"	"With other manifestations"	"487.8"	1	10143	9.9 (Unreliable)	0.2	54.9	9.9	8.1 (Unreliable)	0.2	45.2	8.1	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1980"	"1980"	"Chronic airway obstruction, not elsewhere classified"	"496"	2	10143	19.7 (Unreliable)	2.4	71.2	13.9	8.5 (Unreliable)	1.0	30.6	6.2	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1981"	"1981"	"Pneumococcal pneumonia [streptococcus pneumoniae pneumonia]"	"481"	1	10000	10.0 (Unreliable)	0.3	55.7	10.0	5.3 (Unreliable)	0.1	29.3	5.3	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1981"	"1981"	"Pneumonia due to klebsiella pneumoniae"	"482.0"	1	10000	10.0 (Unreliable)	0.3	55.7	10.0	5.3 (Unreliable)	0.1	29.3	5.3	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1981"	"1981"	"Pneumonia, organism unspecified"	"486"	1	10000	10.0 (Unreliable)	0.3	55.7	10.0	7.8 (Unreliable)	0.2	43.6	7.8	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1981"	"1981"	"With pneumonia"	"487.0"	1	10000	10.0 (Unreliable)	0.3	55.7	10.0	7.8 (Unreliable)	0.2	43.6	7.8	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1981"	"1981"	"With other respiratory manifestations"	"487.1"	2	10000	20.0 (Unreliable)	2.4	72.2	14.1	15.7 (Unreliable)	1.9	56.6	11.1	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1981"	"1981"	"Bronchitis, not specified as acute or chronic"	"490"	1	10000	10.0 (Unreliable)	0.3	55.7	10.0	3.2 (Unreliable)	0.1	17.8	3.2	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1981"	"1981"	"Asthma, unspecified"	"493.9"	1	10000	10.0 (Unreliable)	0.3	55.7	10.0	4.5 (Unreliable)	0.1	25.2	4.5	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1981"	"1981"	"Chronic airway obstruction, not elsewhere classified"	"496"	5	10000	50.0 (Unreliable)	16.2	116.7	22.4	20.1 (Unreliable)	6.5	46.8	9.3	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1981"	"1981"	"Other diseases of lung"	"518.8"	1	10000	10.0 (Unreliable)	0.3	55.7	10.0	5.3 (Unreliable)	0.1	29.3	5.3	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1982"	"1982"	"Pneumonia due to pseudomonas"	"482.1"	1	10574	9.5 (Unreliable)	0.2	52.7	9.5	3.1 (Unreliable)	0.1	17.3	3.1	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1982"	"1982"	"Bronchopneumonia, organism unspecified"	"485"	1	10574	9.5 (Unreliable)	0.2	52.7	9.5	7.1 (Unreliable)	0.2	39.8	7.1	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1982"	"1982"	"Pneumonia, organism unspecified"	"486"	6	10574	56.7 (Unreliable)	20.8	123.5	23.2	42.6 (Unreliable)	13.8	99.5	19.1	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1982"	"1982"	"Chronic airway obstruction, not elsewhere classified"	"496"	4	10574	37.8 (Unreliable)	10.3	96.9	18.9	17.6 (Unreliable)	4.8	45.2	8.9	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1982"	"1982"	"Due to inhalation of food or vomitus"	"507.0"	2	10574	18.9 (Unreliable)	2.3	68.3	13.4	8.0 (Unreliable)	1.0	28.7	5.8	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1982"	"1982"	"Postinflammatory pulmonary fibrosis"	"515"	1	10574	9.5 (Unreliable)	0.2	52.7	9.5	4.8 (Unreliable)	0.1	27.0	4.8	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1983"	"1983"	"Pneumonia, organism unspecified"	"486"	13	11172	116.4 (Unreliable)	62.0	199.0	32.3	62.3 (Unreliable)	32.2	108.9	17.7	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1983"	"1983"	"Bronchitis, not specified as acute or chronic"	"490"	1	11172	9.0 (Unreliable)	0.2	49.9	9.0	6.5 (Unreliable)	0.2	36.5	6.5	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1983"	"1983"	"Emphysema"	"492"	1	11172	9.0 (Unreliable)	0.2	49.9	9.0	11.8 (Unreliable)	0.3	65.9	11.8	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1983"	"1983"	"Asthma, unspecified"	"493.9"	1	11172	9.0 (Unreliable)	0.2	49.9	9.0	4.1 (Unreliable)	0.1	22.7	4.1	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1983"	"1983"	"Chronic airway obstruction, not elsewhere classified"	"496"	4	11172	35.8 (Unreliable)	9.8	91.7	17.9	14.5 (Unreliable)	3.9	37.0	7.3	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1983"	"1983"	"Coal workers' pneumoconiosis"	"500"	1	11172	9.0 (Unreliable)	0.2	49.9	9.0	4.4 (Unreliable)	0.1	24.6	4.4	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1983"	"1983"	"Due to inhalation of food or vomitus"	"507.0"	3	11172	26.9 (Unreliable)	5.5	78.5	15.5	17.5 (Unreliable)	3.6	51.1	10.3	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1984"	"1984"	"Pneumonia, organism unspecified"	"486"	11	11593	94.9 (Unreliable)	47.4	169.8	28.6	53.8 (Unreliable)	25.8	99.0	16.7	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1984"	"1984"	"With pneumonia"	"487.0"	1	11593	8.6 (Unreliable)	0.2	48.1	8.6	6.1 (Unreliable)	0.2	33.9	6.1	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1984"	"1984"	"With other respiratory manifestations"	"487.1"	1	11593	8.6 (Unreliable)	0.2	48.1	8.6	4.1 (Unreliable)	0.1	22.8	4.1	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1984"	"1984"	"Obstructive chronic bronchitis"	"491.2"	1	11593	8.6 (Unreliable)	0.2	48.1	8.6	2.9 (Unreliable)	0.1	16.3	2.9	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1984"	"1984"	"Emphysema"	"492"	2	11593	17.3 (Unreliable)	2.1	62.3	12.2	5.8 (Unreliable)	0.7	21.1	4.1	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1984"	"1984"	"Chronic airway obstruction, not elsewhere classified"	"496"	2	11593	17.3 (Unreliable)	2.1	62.3	12.2	8.1 (Unreliable)	1.0	29.1	5.7	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1984"	"1984"	"Due to inhalation of food or vomitus"	"507.0"	2	11593	17.3 (Unreliable)	2.1	62.3	12.2	10.2 (Unreliable)	1.2	36.8	7.3	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1985"	"1985"	"Pneumonia due to klebsiella pneumoniae"	"482.0"	1	11879	8.4 (Unreliable)	0.2	46.9	8.4	3.9 (Unreliable)	0.1	21.5	3.9	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1985"	"1985"	"Pneumonia, organism unspecified"	"486"	10	11879	84.2 (Unreliable)	40.4	154.8	26.6	48.7 (Unreliable)	23.3	89.5	15.8	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1985"	"1985"	"Emphysema"	"492"	1	11879	8.4 (Unreliable)	0.2	46.9	8.4	2.9 (Unreliable)	0.1	16.0	2.9	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1985"	"1985"	"Asthma, unspecified"	"493.9"	1	11879	8.4 (Unreliable)	0.2	46.9	8.4	2.9 (Unreliable)	0.1	16.0	2.9	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1985"	"1985"	"Chronic airway obstruction, not elsewhere classified"	"496"	8	11879	67.3 (Unreliable)	29.1	132.7	23.8	27.9 (Unreliable)	11.2	57.4	10.2	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1985"	"1985"	"Due to inhalation of food or vomitus"	"507.0"	1	11879	8.4 (Unreliable)	0.2	46.9	8.4	5.7 (Unreliable)	0.1	31.8	5.7	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1985"	"1985"	"Pulmonary insufficiency following trauma and surgery"	"518.5"	1	11879	8.4 (Unreliable)	0.2	46.9	8.4	5.7 (Unreliable)	0.1	31.8	5.7	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1986"	"1986"	"Pneumonia, organism unspecified"	"486"	8	11958	66.9 (Unreliable)	28.9	131.8	23.7	34.9 (Unreliable)	15.1	68.8	12.6	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1986"	"1986"	"Emphysema"	"492"	1	11958	8.4 (Unreliable)	0.2	46.6	8.4	2.9 (Unreliable)	0.1	16.1	2.9	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1986"	"1986"	"Chronic airway obstruction, not elsewhere classified"	"496"	2	11958	16.7 (Unreliable)	2.0	60.4	11.8	5.8 (Unreliable)	0.7	20.8	4.1	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1986"	"1986"	"Due to inhalation of food or vomitus"	"507.0"	3	11958	25.1 (Unreliable)	5.2	73.3	14.5	11.2 (Unreliable)	2.3	32.8	6.8	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1986"	"1986"	"Pulmonary congestion and hypostasis"	"514"	2	11958	16.7 (Unreliable)	2.0	60.4	11.8	6.6 (Unreliable)	0.8	23.8	4.7	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1986"	"1986"	"Other diseases of lung"	"518.8"	2	11958	16.7 (Unreliable)	2.0	60.4	11.8	10.9 (Unreliable)	1.3	39.3	7.7	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1987"	"1987"	"Pneumonia due to pseudomonas"	"482.1"	1	12128	8.2 (Unreliable)	0.2	45.9	8.2	2.8 (Unreliable)	0.1	15.7	2.8	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1987"	"1987"	"Pneumonia, organism unspecified"	"486"	11	12128	90.7 (Unreliable)	45.3	162.3	27.3	43.2 (Unreliable)	21.6	77.3	13.3	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1987"	"1987"	"Chronic airway obstruction, not elsewhere classified"	"496"	7	12128	57.7 (Unreliable)	23.2	118.9	21.8	23.4 (Unreliable)	9.4	48.3	9.1	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1987"	"1987"	"Due to inhalation of food or vomitus"	"507.0"	1	12128	8.2 (Unreliable)	0.2	45.9	8.2	3.5 (Unreliable)	0.1	19.6	3.5	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1988"	"1988"	"Pneumonia, organism unspecified"	"486"	8	11954	66.9 (Unreliable)	28.9	131.9	23.7	30.8 (Unreliable)	13.3	60.8	11.2	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1988"	"1988"	"With other respiratory manifestations"	"487.1"	1	11954	8.4 (Unreliable)	0.2	46.6	8.4	5.0 (Unreliable)	0.1	27.6	5.0	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1988"	"1988"	"Emphysema"	"492"	1	11954	8.4 (Unreliable)	0.2	46.6	8.4	3.4 (Unreliable)	0.1	19.1	3.4	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1988"	"1988"	"Chronic airway obstruction, not elsewhere classified"	"496"	3	11954	25.1 (Unreliable)	5.2	73.3	14.5	9.1 (Unreliable)	1.9	26.7	5.3	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1988"	"1988"	"Due to inhalation of food or vomitus"	"507.0"	1	11954	8.4 (Unreliable)	0.2	46.6	8.4	3.4 (Unreliable)	0.1	19.1	3.4	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1988"	"1988"	"Postinflammatory pulmonary fibrosis"	"515"	1	11954	8.4 (Unreliable)	0.2	46.6	8.4	5.0 (Unreliable)	0.1	27.6	5.0	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1989"	"1989"	"Pneumonia, organism unspecified"	"486"	13	11734	110.8 (Unreliable)	59.0	189.5	30.7	51.3 (Unreliable)	26.5	89.6	14.6	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1989"	"1989"	"Chronic airway obstruction, not elsewhere classified"	"496"	12	11734	102.3 (Unreliable)	52.8	178.6	29.5	40.2 (Unreliable)	20.8	70.2	11.8	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1990"	"1990"	"Chronic airway obstruction, not elsewhere classified"	"496"	12	11629	103.2 (Unreliable)	53.3	180.3	29.8	42.1 (Unreliable)	21.8	73.5	12.3	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1991"	"1991"	"Pneumonia, organism unspecified"	"486"	14	11949	117.2 (Unreliable)	64.1	196.6	31.3	52.1 (Unreliable)	28.5	87.5	14.1	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1992"	"1992"	"Pneumonia, organism unspecified"	"486"	16	12317	129.9 (Unreliable)	74.3	211.0	32.5	56.9 (Unreliable)	32.5	92.4	14.4	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1992"	"1992"	"Chronic airway obstruction, not elsewhere classified"	"496"	10	12317	81.2 (Unreliable)	38.9	149.3	25.7	32.9 (Unreliable)	15.8	60.6	10.5	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1993"	"1993"	"Pneumonia, organism unspecified"	"486"	13	12782	101.7 (Unreliable)	54.2	173.9	28.2	44.8 (Unreliable)	23.8	76.6	12.5	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1993"	"1993"	"Chronic airway obstruction, not elsewhere classified"	"496"	20	12782	156.5	95.6	241.7	35.0	66.8	40.8	103.1	15.1	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1994"	"1994"	"Pneumonia, organism unspecified"	"486"	12	13505	88.9 (Unreliable)	45.9	155.2	25.7	50.8 (Unreliable)	23.2	96.5	17.0	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1994"	"1994"	"Chronic airway obstruction, not elsewhere classified"	"496"	14	13505	103.7 (Unreliable)	56.7	173.9	27.7	50.2 (Unreliable)	25.9	87.7	14.4	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1995"	"1995"	"Pneumonia, organism unspecified"	"486"	11	14099	78.0 (Unreliable)	38.9	139.6	23.5	37.1 (Unreliable)	18.5	66.3	11.2	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1995"	"1995"	"Chronic airway obstruction, not elsewhere classified"	"496"	18	14099	127.7 (Unreliable)	75.7	201.8	30.1	55.1 (Unreliable)	32.7	87.1	13.1	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1996"	"1996"	"Pneumonia, organism unspecified"	"486"	14	14699	95.2 (Unreliable)	52.1	159.8	25.5	42.1 (Unreliable)	23.0	70.7	11.3	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1996"	"1996"	"Chronic airway obstruction, not elsewhere classified"	"496"	10	14699	68.0 (Unreliable)	32.6	125.1	21.5	30.4 (Unreliable)	14.6	56.0	9.7	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1997"	"1997"	"Pneumonia, organism unspecified"	"486"	11	15172	72.5 (Unreliable)	36.2	129.7	21.9	32.1 (Unreliable)	16.0	57.4	9.7	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1997"	"1997"	"Chronic airway obstruction, not elsewhere classified"	"496"	16	15172	105.5 (Unreliable)	60.3	171.3	26.4	47.9 (Unreliable)	26.2	80.4	12.7	0.0%
	"Texas"	"48"	"Llano County, TX"	"48299"	"1998"	"1998"	"Pneumonia, organism unspecified"	"486"	11	15769	69.8 (Unreliable)	34.8	124.8	21.0	31.0 (Unreliable)	15.5	55.4	9.4	0.0%
